transaction_id,account_number,amount,transaction_type,description,occurred_at,counterparty_account_number
4384,941566778003,11000,WITHDRAWAL,"경조사비","2025-06-11T00:42:05.160Z",
4385,941566778003,5500,PAYMENT,"식비 결제","2025-06-11T00:57:16.160Z",
4386,110456789001,228861,PAYMENT,"카드대금 결제","2025-06-11T01:31:06.160Z",
4387,210123987002,188751,WITHDRAWAL,"교육비 출금","2025-06-11T01:41:59.160Z",
4388,110456789001,47813,PAYMENT,"통신요금 납부","2025-06-11T02:06:25.160Z",
4389,210123987002,620336,DEPOSIT,"자금 이체","2025-06-11T02:16:14.160Z",
4390,941566778003,11000,WITHDRAWAL,"생활비 출금","2025-06-11T02:18:49.160Z",
4391,880334455004,785850,DEPOSIT,"보너스 입금","2025-06-11T02:36:59.160Z",
4392,941566778003,5500,PAYMENT,"카드대금 결제","2025-06-11T02:43:41.160Z",
4393,210123987002,1993564,DEPOSIT,"자금 이체","2025-06-11T02:53:02.160Z",
4394,210123987002,925974,TRANSFER,"월세 이체","2025-06-11T02:58:12.160Z",660555444333
4395,941566778003,5500,PAYMENT,"식비 결제","2025-06-11T04:05:18.160Z",
4396,110456789001,626749,TRANSFER,"친구에게 송금","2025-06-11T04:22:45.160Z",550987654321
4397,110456789001,238974,PAYMENT,"교통비 결제","2025-06-11T04:59:19.160Z",
4398,110456789001,1619466,DEPOSIT,"배당금 입금","2025-06-11T05:10:48.160Z",
4399,110456789001,34230,PAYMENT,"공과금 납부","2025-06-11T05:28:00.160Z",
4400,941566778003,5500,PAYMENT,"온라인 쇼핑","2025-06-11T07:22:36.160Z",
4401,880334455004,938586,DEPOSIT,"자금 이체","2025-06-11T07:25:37.160Z",
4402,210123987002,813802,TRANSFER,"가족 송금","2025-06-11T07:28:08.160Z",550987654321
4403,110456789001,831215,TRANSFER,"적금 이체","2025-06-11T07:35:48.160Z",550987654321
4404,880334455004,3202018,DEPOSIT,"배당금 입금","2025-06-11T07:49:33.160Z",
4405,210123987002,568439,TRANSFER,"적금 이체","2025-06-11T07:55:01.160Z",330111222333
4406,880334455004,1197335,DEPOSIT,"월급 입금","2025-06-11T08:13:14.160Z",
4407,110456789001,910683,TRANSFER,"친구에게 송금","2025-06-11T08:28:06.160Z",660555444333
4408,110456789001,1715822,DEPOSIT,"부업 수입","2025-06-11T08:30:38.160Z",
4409,941566778003,5500,PAYMENT,"카드대금 결제","2025-06-11T08:41:58.160Z",
4410,941566778003,5500,PAYMENT,"통신요금 납부","2025-06-11T09:39:50.160Z",
4411,110456789001,130725,WITHDRAWAL,"경조사비","2025-06-11T13:23:02.160Z",
4412,210123987002,3097472,DEPOSIT,"월급 입금","2025-06-12T00:12:28.160Z",
4413,210123987002,487974,WITHDRAWAL,"생활비 출금","2025-06-12T00:26:29.160Z",
4414,210123987002,720461,DEPOSIT,"배당금 입금","2025-06-12T00:49:40.160Z",
4415,941566778003,6000,PAYMENT,"식비 결제","2025-06-12T01:34:43.160Z",
4416,941566778003,12000,WITHDRAWAL,"생활비 출금","2025-06-12T03:18:54.160Z",
4417,941566778003,6000,PAYMENT,"통신요금 납부","2025-06-12T03:24:35.160Z",
4418,941566778003,12000,WITHDRAWAL,"생활비 출금","2025-06-12T03:28:42.160Z",
4419,880334455004,1993222,DEPOSIT,"월급 입금","2025-06-12T03:33:27.160Z",
4420,210123987002,292338,TRANSFER,"친구에게 송금","2025-06-12T03:40:34.160Z",660555444333
4421,941566778003,12000,WITHDRAWAL,"교육비 출금","2025-06-12T03:48:03.160Z",
4422,880334455004,3261744,DEPOSIT,"자금 이체","2025-06-12T04:14:36.160Z",
4423,210123987002,3492654,DEPOSIT,"자금 이체","2025-06-12T05:06:29.160Z",
4424,110456789001,312231,PAYMENT,"보험료 납부","2025-06-12T05:29:39.160Z",
4425,941566778003,12000,WITHDRAWAL,"ATM 출금","2025-06-12T05:33:38.160Z",
4426,210123987002,2504862,DEPOSIT,"월급 입금","2025-06-12T05:36:35.160Z",
4427,110456789001,436354,WITHDRAWAL,"의료비 출금","2025-06-12T06:02:17.160Z",
4428,110456789001,276742,PAYMENT,"식비 결제","2025-06-12T06:03:55.160Z",
4429,210123987002,1840391,DEPOSIT,"보너스 입금","2025-06-12T06:47:43.160Z",
4430,210123987002,816346,TRANSFER,"월세 이체","2025-06-12T08:19:22.160Z",770123456789
4431,210123987002,573699,WITHDRAWAL,"교육비 출금","2025-06-12T09:02:40.160Z",
4432,880334455004,402791,DEPOSIT,"자금 이체","2025-06-12T09:05:05.160Z",
4433,110456789001,1877956,DEPOSIT,"자금 이체","2025-06-12T10:11:27.160Z",
4434,110456789001,724889,TRANSFER,"적금 이체","2025-06-12T10:18:55.160Z",550987654321
4435,941566778003,12000,WITHDRAWAL,"교육비 출금","2025-06-12T11:33:49.160Z",
4436,880334455004,1675078,DEPOSIT,"월급 입금","2025-06-12T11:33:57.160Z",
4437,110456789001,164909,WITHDRAWAL,"의료비 출금","2025-06-12T11:41:44.160Z",
4438,210123987002,1750469,DEPOSIT,"보너스 입금","2025-06-12T11:52:16.160Z",
4439,110456789001,229550,WITHDRAWAL,"교육비 출금","2025-06-12T12:13:43.160Z",
4440,210123987002,187476,WITHDRAWAL,"의료비 출금","2025-06-12T12:34:33.160Z",
4441,880334455004,2048678,DEPOSIT,"부업 수입","2025-06-12T12:43:09.160Z",
4442,880334455004,1007260,DEPOSIT,"배당금 입금","2025-06-12T12:54:45.160Z",
4443,110456789001,1101307,DEPOSIT,"부업 수입","2025-06-12T12:58:17.160Z",
4444,210123987002,42844,TRANSFER,"월세 이체","2025-06-12T13:00:30.160Z",660555444333
4445,110456789001,189895,TRANSFER,"월세 이체","2025-06-12T13:12:35.160Z",330111222333
4446,110456789001,569815,WITHDRAWAL,"ATM 출금","2025-06-12T13:30:01.160Z",
4447,110456789001,98906,DEPOSIT,"보너스 입금","2025-06-12T13:49:45.160Z",
4448,941566778003,6000,PAYMENT,"식비 결제","2025-06-12T13:59:01.160Z",
4449,210123987002,570073,WITHDRAWAL,"생활비 출금","2025-06-13T01:56:54.160Z",
4450,941566778003,6500,PAYMENT,"카드대금 결제","2025-06-13T03:07:06.160Z",
4451,880334455004,2471760,DEPOSIT,"보너스 입금","2025-06-13T04:16:34.160Z",
4452,210123987002,607985,WITHDRAWAL,"ATM 출금","2025-06-13T04:52:20.160Z",
4453,880334455004,1497444,DEPOSIT,"월급 입금","2025-06-13T07:22:07.160Z",
4454,880334455004,2934114,DEPOSIT,"보너스 입금","2025-06-13T07:49:36.160Z",
4455,210123987002,460613,WITHDRAWAL,"경조사비","2025-06-13T09:22:32.160Z",
4456,880334455004,640079,DEPOSIT,"배당금 입금","2025-06-13T12:26:37.160Z",
4457,110456789001,3212459,DEPOSIT,"자금 이체","2025-06-13T12:41:51.160Z",
4458,880334455004,2241016,DEPOSIT,"배당금 입금","2025-06-14T00:06:58.160Z",
4459,941566778003,3849,PAYMENT,"통신요금 납부","2025-06-14T00:07:32.160Z",
4460,880334455004,1410003,DEPOSIT,"보너스 입금","2025-06-14T05:19:52.160Z",
4461,880334455004,2065658,DEPOSIT,"월급 입금","2025-06-14T05:56:43.160Z",
4462,880334455004,221365,DEPOSIT,"부업 수입","2025-06-14T06:06:22.160Z",
4463,941566778003,11000,WITHDRAWAL,"의료비 출금","2025-06-14T07:05:18.160Z",
4464,110456789001,142277,PAYMENT,"카드대금 결제","2025-06-14T07:53:14.160Z",
4465,941566778003,11000,WITHDRAWAL,"ATM 출금","2025-06-14T08:15:53.160Z",
4466,210123987002,2960057,DEPOSIT,"자금 이체","2025-06-14T08:45:08.160Z",
4467,210123987002,958897,TRANSFER,"대출이자 납부","2025-06-14T09:45:48.160Z",330111222333
4468,210123987002,669199,TRANSFER,"월세 이체","2025-06-14T10:11:30.160Z",660555444333
4469,941566778003,11000,WITHDRAWAL,"생활비 출금","2025-06-14T10:40:56.160Z",
4470,110456789001,528101,TRANSFER,"적금 이체","2025-06-14T10:56:29.160Z",330111222333
4471,210123987002,184613,WITHDRAWAL,"생활비 출금","2025-06-14T10:57:19.160Z",
4472,880334455004,2033635,DEPOSIT,"월급 입금","2025-06-14T11:09:12.160Z",
4473,880334455004,2256549,DEPOSIT,"월급 입금","2025-06-14T11:31:20.160Z",
4474,880334455004,1455161,DEPOSIT,"보너스 입금","2025-06-14T12:16:59.160Z",
4475,210123987002,995706,TRANSFER,"가족 송금","2025-06-14T12:42:05.160Z",330111222333
4476,110456789001,538578,WITHDRAWAL,"의료비 출금","2025-06-14T13:04:52.160Z",
4477,110456789001,528534,DEPOSIT,"보너스 입금","2025-06-14T13:44:01.160Z",
4478,880334455004,970758,DEPOSIT,"월급 입금","2025-06-15T00:04:29.160Z",
4479,880334455004,1704890,DEPOSIT,"보너스 입금","2025-06-15T00:07:51.160Z",
4480,210123987002,544397,TRANSFER,"월세 이체","2025-06-15T00:54:08.160Z",330111222333
4481,110456789001,340374,TRANSFER,"대출이자 납부","2025-06-15T02:44:33.160Z",330111222333
4482,210123987002,530544,TRANSFER,"가족 송금","2025-06-15T03:41:02.160Z",550987654321
4483,110456789001,221184,WITHDRAWAL,"의료비 출금","2025-06-15T04:35:40.160Z",
4484,880334455004,1731922,DEPOSIT,"부업 수입","2025-06-15T04:36:56.160Z",
4485,110456789001,562574,TRANSFER,"대출이자 납부","2025-06-15T04:55:38.160Z",550987654321
4486,880334455004,1468614,DEPOSIT,"자금 이체","2025-06-15T05:33:08.160Z",
4487,941566778003,7000,WITHDRAWAL,"ATM 출금","2025-06-15T06:33:10.160Z",
4488,880334455004,2024830,DEPOSIT,"보너스 입금","2025-06-15T06:46:12.160Z",
4489,941566778003,2450,PAYMENT,"공과금 납부","2025-06-15T07:13:43.160Z",
4490,210123987002,304671,WITHDRAWAL,"교육비 출금","2025-06-15T07:19:20.160Z",
4491,210123987002,462190,DEPOSIT,"배당금 입금","2025-06-15T07:52:16.160Z",
4492,941566778003,7000,WITHDRAWAL,"교육비 출금","2025-06-15T07:58:16.160Z",
4493,210123987002,687166,TRANSFER,"친구에게 송금","2025-06-15T09:44:07.160Z",550987654321
4494,210123987002,1071834,DEPOSIT,"부업 수입","2025-06-15T09:58:29.160Z",
4495,941566778003,2450,PAYMENT,"공과금 납부","2025-06-15T10:06:33.160Z",
4496,210123987002,484182,TRANSFER,"적금 이체","2025-06-15T11:17:29.160Z",550987654321
4497,210123987002,348473,TRANSFER,"적금 이체","2025-06-15T11:52:33.160Z",330111222333
4498,941566778003,2450,PAYMENT,"공과금 납부","2025-06-15T12:17:32.160Z",
4499,110456789001,320110,WITHDRAWAL,"교육비 출금","2025-06-15T12:22:29.160Z",
4500,941566778003,2450,PAYMENT,"온라인 쇼핑","2025-06-15T12:42:07.160Z",
4501,941566778003,2450,PAYMENT,"보험료 납부","2025-06-15T12:51:40.160Z",
4502,110456789001,387728,TRANSFER,"대출이자 납부","2025-06-15T12:58:22.160Z",550987654321
4503,880334455004,1633592,DEPOSIT,"보너스 입금","2025-06-15T13:29:33.160Z",
4504,941566778003,7000,WITHDRAWAL,"경조사비","2025-06-15T13:56:47.160Z",
4505,941566778003,10000,WITHDRAWAL,"경조사비","2025-06-16T00:18:33.160Z",
4506,880334455004,488964,DEPOSIT,"자금 이체","2025-06-16T00:21:07.160Z",
4507,880334455004,2929596,DEPOSIT,"보너스 입금","2025-06-16T00:35:32.160Z",
4508,110456789001,2249776,DEPOSIT,"배당금 입금","2025-06-16T01:20:04.160Z",
4509,880334455004,1792799,DEPOSIT,"자금 이체","2025-06-16T01:39:51.160Z",
4510,880334455004,2156220,DEPOSIT,"월급 입금","2025-06-16T02:08:37.160Z",
4511,110456789001,578823,DEPOSIT,"배당금 입금","2025-06-16T02:41:57.160Z",
4512,880334455004,2245067,DEPOSIT,"배당금 입금","2025-06-16T02:55:54.160Z",
4513,110456789001,2080390,DEPOSIT,"월급 입금","2025-06-16T03:29:15.160Z",
4514,941566778003,10000,WITHDRAWAL,"교육비 출금","2025-06-16T03:44:22.160Z",
4515,941566778003,5000,PAYMENT,"카드대금 결제","2025-06-16T04:24:20.160Z",
4516,110456789001,553411,TRANSFER,"대출이자 납부","2025-06-16T06:12:57.160Z",660555444333
4517,210123987002,436796,WITHDRAWAL,"ATM 출금","2025-06-16T07:16:03.160Z",
4518,110456789001,308628,WITHDRAWAL,"교육비 출금","2025-06-16T08:16:10.160Z",
4519,110456789001,2024039,DEPOSIT,"월급 입금","2025-06-16T09:17:44.160Z",
4520,110456789001,568847,DEPOSIT,"월급 입금","2025-06-16T09:46:03.160Z",
4521,941566778003,10000,WITHDRAWAL,"생활비 출금","2025-06-16T10:36:19.160Z",
4522,210123987002,560295,DEPOSIT,"부업 수입","2025-06-16T11:45:06.160Z",
4523,880334455004,1498480,DEPOSIT,"보너스 입금","2025-06-16T11:50:32.160Z",
4524,210123987002,115212,WITHDRAWAL,"ATM 출금","2025-06-16T12:12:50.160Z",
4525,210123987002,610411,TRANSFER,"적금 이체","2025-06-16T12:15:04.160Z",770123456789
4526,880334455004,121497,DEPOSIT,"월급 입금","2025-06-16T12:45:14.160Z",
4527,941566778003,10000,WITHDRAWAL,"생활비 출금","2025-06-17T00:36:04.160Z",
4528,941566778003,5000,PAYMENT,"통신요금 납부","2025-06-17T03:40:25.160Z",
4529,110456789001,278111,WITHDRAWAL,"경조사비","2025-06-17T03:41:05.160Z",
4530,880334455004,57397,DEPOSIT,"부업 수입","2025-06-17T04:37:13.160Z",
4531,880334455004,1236435,DEPOSIT,"배당금 입금","2025-06-17T04:44:44.160Z",
4532,941566778003,5000,PAYMENT,"온라인 쇼핑","2025-06-17T05:12:36.160Z",
4533,941566778003,10000,WITHDRAWAL,"의료비 출금","2025-06-17T05:30:21.160Z",
4534,941566778003,5000,PAYMENT,"식비 결제","2025-06-17T05:30:43.160Z",
4535,210123987002,86728,WITHDRAWAL,"교육비 출금","2025-06-17T05:30:49.160Z",
4536,110456789001,370866,WITHDRAWAL,"생활비 출금","2025-06-17T05:49:52.160Z",
4537,210123987002,2275649,DEPOSIT,"부업 수입","2025-06-17T06:01:32.160Z",
4538,880334455004,2446661,DEPOSIT,"자금 이체","2025-06-17T06:30:21.160Z",
4539,941566778003,10000,WITHDRAWAL,"생활비 출금","2025-06-17T07:41:31.160Z",
4540,210123987002,2622607,DEPOSIT,"월급 입금","2025-06-17T09:23:42.160Z",
4541,210123987002,395558,TRANSFER,"대출이자 납부","2025-06-17T10:06:10.160Z",770123456789
4542,941566778003,10000,WITHDRAWAL,"의료비 출금","2025-06-17T10:26:32.160Z",
4543,110456789001,303254,WITHDRAWAL,"ATM 출금","2025-06-17T10:30:18.160Z",
4544,210123987002,50518,TRANSFER,"적금 이체","2025-06-17T10:36:06.160Z",550987654321
4545,210123987002,977462,TRANSFER,"가족 송금","2025-06-17T10:53:45.160Z",330111222333
4546,880334455004,2961396,DEPOSIT,"자금 이체","2025-06-17T11:01:07.160Z",
4547,210123987002,389422,WITHDRAWAL,"의료비 출금","2025-06-17T11:31:56.160Z",
4548,110456789001,1276990,DEPOSIT,"부업 수입","2025-06-17T12:12:03.160Z",
4549,210123987002,999744,TRANSFER,"가족 송금","2025-06-17T12:30:56.160Z",550987654321
4550,941566778003,10000,WITHDRAWAL,"ATM 출금","2025-06-17T13:32:57.160Z",
4551,880334455004,2546673,DEPOSIT,"자금 이체","2025-06-17T13:43:04.160Z",
4552,941566778003,11000,WITHDRAWAL,"교육비 출금","2025-06-18T00:40:47.160Z",
4553,110456789001,368992,TRANSFER,"적금 이체","2025-06-18T00:48:04.160Z",660555444333
4554,880334455004,1127777,DEPOSIT,"보너스 입금","2025-06-18T01:18:15.160Z",
4555,941566778003,11000,WITHDRAWAL,"경조사비","2025-06-18T02:01:21.160Z",
4556,210123987002,89289,WITHDRAWAL,"생활비 출금","2025-06-18T02:08:27.160Z",
4557,110456789001,275000,PAYMENT,"식비 결제","2025-06-18T02:21:25.160Z",
4558,880334455004,3237280,DEPOSIT,"배당금 입금","2025-06-18T02:44:42.160Z",
4559,110456789001,781451,TRANSFER,"적금 이체","2025-06-18T03:08:37.160Z",550987654321
4560,110456789001,151139,PAYMENT,"교통비 결제","2025-06-18T04:08:30.160Z",
4561,210123987002,1089355,TRANSFER,"친구에게 송금","2025-06-18T06:44:01.160Z",330111222333
4562,110456789001,434566,TRANSFER,"적금 이체","2025-06-18T06:46:36.160Z",770123456789
4563,110456789001,803064,TRANSFER,"대출이자 납부","2025-06-18T06:51:09.160Z",660555444333
4564,880334455004,1867401,DEPOSIT,"월급 입금","2025-06-18T07:02:12.160Z",
4565,210123987002,505462,WITHDRAWAL,"생활비 출금","2025-06-18T07:16:17.160Z",
4566,210123987002,162833,TRANSFER,"월세 이체","2025-06-18T07:16:24.160Z",660555444333
4567,941566778003,5500,PAYMENT,"공과금 납부","2025-06-18T08:12:18.160Z",
4568,210123987002,83034,DEPOSIT,"자금 이체","2025-06-18T09:15:17.160Z",
4569,210123987002,1050845,TRANSFER,"적금 이체","2025-06-18T09:23:13.160Z",550987654321
4570,880334455004,1679608,DEPOSIT,"월급 입금","2025-06-18T10:01:24.160Z",
4571,880334455004,2892919,DEPOSIT,"부업 수입","2025-06-18T10:11:59.160Z",
4572,210123987002,342378,WITHDRAWAL,"교육비 출금","2025-06-18T11:11:52.160Z",
4573,110456789001,188928,PAYMENT,"교통비 결제","2025-06-18T12:13:33.160Z",
4574,110456789001,144414,PAYMENT,"공과금 납부","2025-06-18T13:14:31.160Z",
4575,110456789001,18472,WITHDRAWAL,"ATM 출금","2025-06-19T01:40:07.160Z",
4576,880334455004,208761,DEPOSIT,"배당금 입금","2025-06-19T02:30:10.160Z",
4577,210123987002,2241099,DEPOSIT,"배당금 입금","2025-06-19T03:59:49.160Z",
4578,941566778003,6000,PAYMENT,"카드대금 결제","2025-06-19T04:03:01.160Z",
4579,210123987002,2364275,DEPOSIT,"월급 입금","2025-06-19T04:12:26.160Z",
4580,880334455004,2395629,DEPOSIT,"부업 수입","2025-06-19T04:46:06.160Z",
4581,880334455004,2427245,DEPOSIT,"부업 수입","2025-06-19T05:23:22.160Z",
4582,210123987002,859303,TRANSFER,"대출이자 납부","2025-06-19T05:55:34.160Z",550987654321
4583,210123987002,705679,TRANSFER,"대출이자 납부","2025-06-19T05:56:35.160Z",770123456789
4584,941566778003,6000,PAYMENT,"교통비 결제","2025-06-19T06:43:24.160Z",
4585,210123987002,325556,TRANSFER,"대출이자 납부","2025-06-19T07:40:31.160Z",660555444333
4586,880334455004,2383123,DEPOSIT,"배당금 입금","2025-06-19T07:49:19.160Z",
4587,941566778003,12000,WITHDRAWAL,"생활비 출금","2025-06-19T09:16:47.160Z",
4588,880334455004,831162,DEPOSIT,"자금 이체","2025-06-19T10:38:12.160Z",
4589,880334455004,553132,DEPOSIT,"부업 수입","2025-06-19T10:39:05.160Z",
4590,941566778003,6000,PAYMENT,"공과금 납부","2025-06-19T10:51:42.160Z",
4591,210123987002,1309442,DEPOSIT,"배당금 입금","2025-06-19T10:54:51.160Z",
4592,880334455004,957307,DEPOSIT,"보너스 입금","2025-06-19T10:55:25.160Z",
4593,941566778003,12000,WITHDRAWAL,"ATM 출금","2025-06-19T11:31:50.160Z",
4594,880334455004,820641,DEPOSIT,"월급 입금","2025-06-19T11:44:45.160Z",
4595,880334455004,1388710,DEPOSIT,"자금 이체","2025-06-19T11:57:15.160Z",
4596,880334455004,2361267,DEPOSIT,"부업 수입","2025-06-19T13:07:44.160Z",
4597,110456789001,315505,PAYMENT,"카드대금 결제","2025-06-19T13:46:35.160Z",
4598,110456789001,287901,DEPOSIT,"자금 이체","2025-06-20T01:43:04.160Z",
4599,941566778003,6500,PAYMENT,"교통비 결제","2025-06-20T03:41:10.160Z",
4600,110456789001,1094308,DEPOSIT,"보너스 입금","2025-06-20T04:10:08.160Z",
4601,880334455004,654016,DEPOSIT,"월급 입금","2025-06-20T05:06:10.160Z",
4602,110456789001,106991,WITHDRAWAL,"생활비 출금","2025-06-20T06:01:21.160Z",
4603,110456789001,1122082,TRANSFER,"적금 이체","2025-06-20T06:56:05.160Z",550987654321
4604,880334455004,1530220,DEPOSIT,"월급 입금","2025-06-20T07:04:38.160Z",
4605,880334455004,2875212,DEPOSIT,"월급 입금","2025-06-20T07:17:33.160Z",
4606,110456789001,1174907,TRANSFER,"친구에게 송금","2025-06-20T08:23:59.160Z",770123456789
4607,941566778003,13000,WITHDRAWAL,"교육비 출금","2025-06-20T08:38:09.160Z",
4608,210123987002,1050829,TRANSFER,"가족 송금","2025-06-20T09:50:33.160Z",660555444333
4609,210123987002,75478,DEPOSIT,"월급 입금","2025-06-20T10:21:34.160Z",
4610,880334455004,1583532,DEPOSIT,"배당금 입금","2025-06-20T10:41:32.160Z",
4611,110456789001,1032725,TRANSFER,"적금 이체","2025-06-20T12:11:00.160Z",330111222333
4612,880334455004,736409,DEPOSIT,"월급 입금","2025-06-20T12:31:14.160Z",
4613,941566778003,13000,WITHDRAWAL,"경조사비","2025-06-20T13:01:43.160Z",
4614,941566778003,13000,WITHDRAWAL,"의료비 출금","2025-06-20T13:29:58.160Z",
4615,110456789001,1397005,DEPOSIT,"부업 수입","2025-06-21T00:01:52.160Z",
4616,941566778003,3849,PAYMENT,"온라인 쇼핑","2025-06-21T00:29:56.160Z",
4617,941566778003,3849,PAYMENT,"교통비 결제","2025-06-21T01:10:12.160Z",
4618,880334455004,2450759,DEPOSIT,"보너스 입금","2025-06-21T01:17:16.160Z",
4619,210123987002,2384539,DEPOSIT,"보너스 입금","2025-06-21T04:53:45.160Z",
4620,210123987002,135582,DEPOSIT,"부업 수입","2025-06-21T05:03:49.160Z",
4621,110456789001,2907045,DEPOSIT,"월급 입금","2025-06-21T05:54:47.160Z",
4622,110456789001,174967,PAYMENT,"온라인 쇼핑","2025-06-21T06:25:21.160Z",
4623,110456789001,512616,WITHDRAWAL,"생활비 출금","2025-06-21T09:38:34.160Z",
4624,880334455004,313835,DEPOSIT,"부업 수입","2025-06-21T09:56:29.160Z",
4625,210123987002,24451,WITHDRAWAL,"ATM 출금","2025-06-21T10:04:52.160Z",
4626,941566778003,11000,WITHDRAWAL,"교육비 출금","2025-06-21T11:04:37.160Z",
4627,880334455004,2898140,DEPOSIT,"자금 이체","2025-06-21T11:35:11.160Z",
4628,210123987002,922789,TRANSFER,"가족 송금","2025-06-21T11:36:35.160Z",550987654321
4629,941566778003,3849,PAYMENT,"온라인 쇼핑","2025-06-21T11:48:26.160Z",
4630,941566778003,11000,WITHDRAWAL,"생활비 출금","2025-06-21T11:52:34.160Z",
4631,941566778003,3849,PAYMENT,"통신요금 납부","2025-06-21T12:15:07.160Z",
